item,ave_score,ave_discounted_score
3323,0.009714054999002976,0.00951405499900297
3474,0.009714054999002976,0.00951405499900297
3521,0.05208376776938185,0.05068376776938182
3598,0.042946204439951986,0.04234620443995186
3747,0.011561866960957776,0.011161866960957782
3761,0.009714054999002976,0.00951405499900297
3862,0.011561866960957776,0.011161866960957782
3879,0.015838177767263872,0.015438177767263878
3888,0.009714054999002976,0.00951405499900297
3895,0.009714054999002976,0.00951405499900297
3915,0.06429817326214352,0.06309817326214355
3925,0.04467104892967737,0.04347104892967737
3947,0.02597371454308546,0.02537371454308548
3955,0.06974915571483288,0.06854915571483283
3992,0.027590808031313765,0.026590808031313796
3993,0.09761101453483043,0.09641101453483036
4032,0.009714054999002976,0.00951405499900297
4052,0.07510578409466426,0.07350578409466428
4133,0.09929129365311117,0.09769129365311113
4146,0.038396605177336715,0.037796605177336746
4152,0.015978689895693496,0.015578689895693526
4157,0.009714054999002976,0.00951405499900297
4160,0.045320349560631586,0.044520349560631535
4178,0.08354988372861914,0.08234988372861927
4275,0.04595016878308204,0.044950168783082105
4305,0.026812720129412704,0.026012720129412727
4307,0.009714054999002976,0.00951405499900297
4313,0.015978689895693496,0.015578689895693526
4350,0.025999240608024533,0.025599240608024574
4389,0.048711617545260266,0.04791161754526022
4407,0.009714054999002976,0.00951405499900297
4439,0.05699400030959202,0.05619400030959204
4452,0.05554146110875874,0.05434146110875882
4628,0.03925133825867969,0.03845133825867962
4640,0.03848736680567729,0.03768736680567725
4642,0.09263671727060291,0.09043671727060287
4644,0.01607555702701627,0.01547555702701627
4699,0.024890251172789153,0.02449025117278914
4723,0.03750606810099106,0.03690606810099101
4770,0.025503128149598583,0.02510312814959861
4811,0.020928782698319146,0.02052878269831916
4815,0.036810315190767134,0.03561031519076715
4826,0.0336499659984379,0.033249965998437866
4849,0.01156295592890325,0.0109629559289032
4879,0.009714054999002976,0.00951405499900297
4888,0.03698370478121366,0.036183704781213646
4898,0.022766000058067223,0.02196600005806725
4911,0.024890251172789153,0.02449025117278914
4919,0.01133165868468259,0.01093165868468258
4959,0.035919934402516084,0.035519934402516176
4978,0.030710318110295363,0.029510318110295364
5046,0.025742820611035996,0.02514282061103596
5062,0.024890251172789153,0.02449025117278914
5083,0.011561866960957776,0.011161866960957782
5095,0.009714054999002976,0.00951405499900297
5131,0.01133165868468259,0.01093165868468258
5155,0.009714054999002976,0.00951405499900297
5298,0.04305003900914097,0.04205003900914092
5323,0.06425505393510081,0.06265505393510083
5325,0.07593858325482,0.07453858325482005
5347,0.011561866960957776,0.011161866960957782
5379,0.05447923789726743,0.05327923789726741
5421,0.06155351498821366,0.06035351498821366
5423,0.01156295592890325,0.0109629559289032
5425,0.011561866960957776,0.011161866960957782
5427,0.024941870809739027,0.024341870809739017
5486,0.011561866960957776,0.011161866960957782
5498,0.009714054999002976,0.00951405499900297
5522,0.031343250583392324,0.030543250583392297
5609,0.022567368275910882,0.02216736827591088
5612,0.009714054999002976,0.00951405499900297
5615,0.009714054999002976,0.00951405499900297
5646,0.05231039628175965,0.05151039628175959
5666,0.04158012837638214,0.040580128376382155
5668,0.037493357453919796,0.03669335745391987
5680,0.022574822915487035,0.021974822915487094
5684,0.009714054999002976,0.00951405499900297
5772,0.015838177767263872,0.015438177767263878
5809,0.03636179318038651,0.03556179318038644
5818,0.009714054999002976,0.00951405499900297
5999,0.01133165868468259,0.01093165868468258
6002,0.012595124495467711,0.011995124495467703
6041,0.03219041203482334,0.03159041203482337
6062,0.035687592887871315,0.03448759288787132
6067,0.009714054999002976,0.00951405499900297
6192,0.009714054999002976,0.00951405499900297
6215,0.02399245564555184,0.023392455645551834
6217,0.01133165868468259,0.01093165868468258
6264,0.1034542020269189,0.10185420202691879
6285,0.009714054999002976,0.00951405499900297
6294,0.07998314174569321,0.07778314174569315
6330,0.01133165868468259,0.01093165868468258
6334,0.012595124495467711,0.011995124495467703
6335,0.012595124495467711,0.011995124495467703
6341,0.012606167033356043,0.011806167033356026
6551,0.009714054999002976,0.00951405499900297
6571,0.009714054999002976,0.00951405499900297
6572,0.024890251172789153,0.02449025117278914
6588,0.009714054999002976,0.00951405499900297
6645,0.05867490331079831,0.05727490331079836
6679,0.009714054999002976,0.00951405499900297
6688,0.009714054999002976,0.00951405499900297
6881,0.04599336743772375,0.0445933674377237
6890,0.08120838533130738,0.07940838533130727
6932,0.05976104405605369,0.05836104405605365
6969,0.009714054999002976,0.00951405499900297
6971,0.009714054999002976,0.00951405499900297
6978,0.061199219279913654,0.06039921927991367
7038,0.009714054999002976,0.00951405499900297
7264,0.009714054999002976,0.00951405499900297
7299,0.03296091122036955,0.03236091122036944
7352,0.030015288710657884,0.029615288710657984
7354,0.01156295592890325,0.0109629559289032
7449,0.02998703519512807,0.029587035195127977
7698,0.03794827154064996,0.03694827154064997
8042,0.06688730417856747,0.06548730417856748
1582,0.07213167407978514,0.07113167407978493
2457,0.07607040447694674,0.07447040447694664
2534,0.044481475564280795,0.043881475564280834
3573,0.045939078998027925,0.04553907899802796
3726,0.06706531775778578,0.06606531775778574
68959,0.03269082369585709,0.032290823695857056
70533,0.017918888256103157,0.017318888256103178
74754,0.03134900890364304,0.03074900890364304
84187,0.017918888256103157,0.017318888256103178
103210,0.011088664946561327,0.010888664946561318
104303,0.05319859453697849,0.05259859453697853
106873,0.017918888256103157,0.017318888256103178
109578,0.026893334770211677,0.02609333477021167
109848,0.01346874591184185,0.013068745911841853
117895,0.032820661684756565,0.031620661684756544
122906,0.07785766104990832,0.0756576610499085
127212,0.011088664946561327,0.010888664946561318
148978,0.011088664946561327,0.010888664946561318
157369,0.011088664946561327,0.010888664946561318
158035,0.011088664946561327,0.010888664946561318
161594,0.011088664946561327,0.010888664946561318
162968,0.011088664946561327,0.010888664946561318
162982,0.011088664946561327,0.010888664946561318
164917,0.02279708185879317,0.022397081858793196
165635,0.011088664946561327,0.010888664946561318
165639,0.032632764312521524,0.032032764312521424
166291,0.017351618528469653,0.016951618528469596
168090,0.011088664946561327,0.010888664946561318
168218,0.011088664946561327,0.010888664946561318
170907,0.011088664946561327,0.010888664946561318
172705,0.011088664946561327,0.010888664946561318
173235,0.011088664946561327,0.010888664946561318
174479,0.011088664946561327,0.010888664946561318
175475,0.011088664946561327,0.010888664946561318
175585,0.011088664946561327,0.010888664946561318
177285,0.011088664946561327,0.010888664946561318
177939,0.011088664946561327,0.010888664946561318
178111,0.011088664946561327,0.010888664946561318
178827,0.017351618528469653,0.016951618528469596
180297,0.013057687029487786,0.01265768702948777
180497,0.01346874591184185,0.013068745911841853
180985,0.043379066476418,0.04237906647641802
180987,0.011088664946561327,0.010888664946561318
181413,0.011088664946561327,0.010888664946561318
183911,0.011088664946561327,0.010888664946561318
184641,0.011088664946561327,0.010888664946561318
189333,0.04156383000118313,0.041163830001183115
191005,0.011088664946561327,0.010888664946561318
193565,0.011088664946561327,0.010888664946561318
193567,0.011088664946561327,0.010888664946561318
193571,0.011088664946561327,0.010888664946561318
193573,0.011088664946561327,0.010888664946561318
193579,0.011088664946561327,0.010888664946561318
193581,0.011088664946561327,0.010888664946561318
193583,0.011088664946561327,0.010888664946561318
193585,0.011088664946561327,0.010888664946561318
193587,0.011088664946561327,0.010888664946561318
1685,0.0327564014039472,0.03255640140394721
1767,0.034814016849657604,0.03441401684965758
2799,0.09459775800523618,0.09299775800523616
5804,0.06569017630819858,0.0646901763081985
952,0.11152616459526676,0.10912616459526678
2035,0.034449971919416886,0.033849971919416875
2208,0.06911929343658471,0.06791929343658469
2346,0.10358175307830848,0.10138175307830855
2527,0.1639854099781304,0.16038540997813064
3068,0.07609699052408316,0.07469699052408323
3516,0.05017950915548486,0.0493795091554848
3711,0.02508006092029964,0.024880060920299662
3927,0.05655561137734998,0.05535561137735
4813,0.02508006092029964,0.024880060920299662
5039,0.0930444126765474,0.09184441267654746
5214,0.045306066579341935,0.044506066579341974
5493,0.02508006092029964,0.024880060920299662
5497,0.03466079646708006,0.034060796467080094
5499,0.03485784033682771,0.03445784033682769
5540,0.0723770903020863,0.07057709030208631
2557,0.018509191950242424,0.018309191950242446
2810,0.06018930117296374,0.059189301172963636
3091,0.049518238846283,0.04871823884628298
3627,0.03960312350571804,0.038803123505718025
4785,0.018509191950242424,0.018309191950242446
5244,0.018509191950242424,0.018309191950242446
5570,0.08663313820961459,0.08563313820961448
5909,0.04332361985479014,0.042323619854790204
6368,0.02767751892357572,0.026877518923575726
7044,0.05045560624174552,0.049455606241745546
7844,0.02177225827559217,0.021372258275592162
7976,0.018509191950242424,0.018309191950242446
7981,0.07667980839550889,0.07487980839550906
8491,0.04626070322284042,0.0456607032228404
8582,0.02124235166263646,0.020842351662636514
8607,0.05621737203169819,0.055217372031698096
25788,0.02124235166263646,0.020842351662636514
25825,0.047725480230766074,0.04692548023076597
26122,0.018509191950242424,0.018309191950242446
26840,0.018509191950242424,0.018309191950242446
27592,0.041908640430386265,0.0409086404303862
27850,0.02124235166263646,0.020842351662636514
27865,0.02177225827559217,0.021372258275592162
27879,0.04270781285666077,0.04190781285666073
27912,0.039770193241677215,0.038770193241677256
31364,0.07608191367084588,0.0750819136708459
32387,0.02177225827559217,0.021372258275592162
33138,0.018509191950242424,0.018309191950242446
33421,0.0389190020447844,0.03831900204478441
33896,0.02628833350459906,0.025688333504599058
37240,0.04287951723279419,0.042079517232794225
39869,0.04909107068784055,0.0482910706878405
46572,0.026511090417992406,0.02591109041799238
49263,0.018509191950242424,0.018309191950242446
49932,0.0641195825386275,0.06291958253862746
1951,0.0858445034775308,0.08444450347753078
2436,0.07472978524950777,0.07352978524950766
2967,0.04705008936488279,0.0462500893648827
3469,0.09570713305123146,0.09450713305123144
72,0.09431348137687559,0.09291348137687548
99,0.037807472807508305,0.03740747280750821
148,0.0328248222308769,0.03262482223087687
155,0.08856009595075406,0.08736009595075413
178,0.0328248222308769,0.03262482223087687
229,0.08805798901890882,0.08665798901890873
269,0.037807472807508305,0.03740747280750821
496,0.0328248222308769,0.03262482223087687
668,0.03976715465743307,0.039367154657433075
26116,0.052235348537898,0.05183534853789808
1392,0.06893657866387408,0.06813657866387414
1502,0.04132785602086307,0.04092785602086312
1755,0.09057535415637452,0.08957535415637467
1306,0.0812932019369848,0.08029320193698485
2575,0.0433331148572375,0.042533114857237514
2744,0.02832706516333521,0.02812706516333524
3436,0.08772225897687545,0.08692225897687557
3894,0.02832706516333521,0.02812706516333524
3932,0.03536611893275882,0.034966118932758854
4174,0.02832706516333521,0.02812706516333524
4808,0.036157116602681526,0.03535711660268151
4932,0.02832706516333521,0.02812706516333524
5607,0.02832706516333521,0.02812706516333524
698,0.01771057028811808,0.017510570288118105
731,0.05055385704387294,0.04995385704387304
1055,0.04098300285429525,0.04058300285429516
2165,0.029814153689877228,0.029414153689877223
2670,0.07712226834679543,0.07612226834679547
2674,0.03540143529216653,0.03500143529216647
2815,0.0762539958615084,0.07485399586150834
3129,0.041243685780300514,0.04064368578030063
4608,0.02178514032659529,0.021385140326595352
5670,0.02178514032659529,0.021385140326595352
8532,0.01771057028811808,0.017510570288118105
8833,0.02380319512418152,0.02320319512418153
45210,0.057401152702954455,0.05600115270295447
56274,0.01771057028811808,0.017510570288118105
57243,0.053774166981872304,0.053174166981872384
4722,0.03109196982576636,0.030891969825766398
5139,0.09677422095283086,0.09497422095283095
5610,0.0445191317190805,0.043919131719080476
27685,0.03259821075819277,0.03219821075819276
34321,0.04198364768342477,0.04138364768342477
45106,0.03109196982576636,0.030891969825766398
50802,0.04952673068480259,0.04892673068480258
62299,0.03109196982576636,0.030891969825766398
49,0.02278370256051369,0.022583702560513685
461,0.03258958586204015,0.031789585862040066
574,0.05366230955111067,0.052862309551110695
679,0.02278370256051369,0.022583702560513685
1176,0.02658259186596581,0.025982591865965812
1312,0.02497976754836711,0.02457976754836708
2024,0.03325531476476587,0.03265531476476583
2147,0.03433564327874168,0.03373564327874173
2983,0.02278370256051369,0.022583702560513685
3036,0.07188315058211317,0.07048315058211323
3138,0.02723011528668412,0.02683011528668417
3194,0.04552345091223849,0.044723450912238484
3214,0.04577597133938747,0.04537597133938754
3329,0.02278370256051369,0.022583702560513685
3402,0.03993891170376314,0.03953891170376316
3445,0.04749986717884583,0.04669986717884589
3470,0.057899422606923504,0.056899422606923614
3528,0.05485869734818284,0.05385869734818282
3682,0.05484781408685817,0.053847814086857994
3724,0.04743060721856916,0.04643060721856917
3725,0.02723011528668412,0.02683011528668417
3834,0.0342022020933777,0.03380220209337759
5949,0.02995541380586481,0.029555413805864794
8815,0.03811078609586924,0.03751078609586914
27075,0.023528083362413688,0.023328083362413685
27368,0.04903998811746477,0.048439988117464784
54372,0.04173794602428903,0.041137946024289065
58332,0.03394740139243029,0.03334740139243029
59604,0.03408368886669641,0.03368368886669644
67295,0.059706785166140565,0.05890678516614051
79008,0.09292101735581126,0.09132101735581125
81132,0.024931172905021132,0.024531172905021142
83601,0.023528083362413688,0.023328083362413685
71462,0.10222384243308026,0.10142384243308038
179817,0.04621914357475148,0.045619143574751456
140956,0.06699591751484153,0.06619591751484166
185029,0.07763589065112443,0.0768358906511245
4625,0.037527209149015105,0.03692720914901501
7810,0.02954083184039919,0.028940831840399143
7811,0.016172040392782753,0.015972040392782775
7812,0.039165314023465916,0.03856531402346594
34397,0.016172040392782753,0.015972040392782775
40697,0.04278820161941752,0.04238820161941748
51562,0.016172040392782753,0.015972040392782775
56915,0.016172040392782753,0.015972040392782775
62834,0.016172040392782753,0.015972040392782775
62836,0.016172040392782753,0.015972040392782775
65651,0.016172040392782753,0.015972040392782775
77795,0.016172040392782753,0.015972040392782775
100611,0.027242337567608615,0.026842337567608652
106642,0.1166899586531445,0.11528995865314443
117192,0.06582827915515847,0.06522827915515854
117646,0.016172040392782753,0.015972040392782775
119167,0.016172040392782753,0.015972040392782775
123553,0.016172040392782753,0.015972040392782775
128842,0.016172040392782753,0.015972040392782775
130444,0.016172040392782753,0.015972040392782775
140359,0.048113029047866435,0.047313029047866405
146662,0.016172040392782753,0.015972040392782775
147372,0.023778142130120913,0.0233781421301209
147374,0.046951111112594646,0.04635111111259465
147376,0.023778142130120913,0.0233781421301209
147378,0.048113029047866435,0.047313029047866405
147380,0.048113029047866435,0.047313029047866405
147382,0.046951111112594646,0.04635111111259465
147384,0.06626060643558473,0.06546060643558478
150596,0.023778142130120913,0.0233781421301209
159779,0.016172040392782753,0.015972040392782775
166203,0.016172040392782753,0.015972040392782775
179511,0.016172040392782753,0.015972040392782775
180031,0.08419274764736816,0.08259274764736804
184053,0.016172040392782753,0.015972040392782775
189547,0.016172040392782753,0.015972040392782775
87192,0.06994448376196505,0.06874448376196501
87234,0.07211245367266943,0.07151245367266938
92439,0.02232147435232428,0.02192147435232425
106144,0.022030863854720792,0.021830863854720776
107314,0.028279860207323648,0.027879860207323647
113573,0.03260290942385971,0.03180290942385974
161922,0.026143149667459457,0.025743149667459428
168366,0.03226576067420914,0.031865760674209105
170697,0.0923724649879668,0.09157246498796696
174909,0.022030863854720792,0.021830863854720776
175197,0.022030863854720792,0.021830863854720776
182823,0.03301582844379905,0.032215828443799
183897,0.07238494717210711,0.07138494717210733
188751,0.022030863854720792,0.021830863854720776
43679,0.07455918041575274,0.07275918041575281
57274,0.09877353904556985,0.09717353904556991
86142,0.028594234085036134,0.02779423408503613
89582,0.021324466194140194,0.02092446619414015
83,0.04261279239607012,0.042412792396070195
55451,0.05173627575976643,0.0513362757597664
927,0.03276640507959446,0.032166405079594576
3422,0.050051424787923626,0.048851424787923634
3963,0.0305035654813725,0.03010356548137249
275,0.09080789944104778,0.08960789944104769
429,0.055485822560605774,0.05428582256060586
438,0.04118563676600326,0.039785636766003246
444,0.078436804402659,0.07723680440265904
504,0.02326602962364983,0.022866029623649854
517,0.10780772769416977,0.1060077276941697
564,0.02326602962364983,0.022866029623649854
692,0.07492125882890067,0.07412125882890072
809,0.12710740878846538,0.12530740878846536
870,0.02153655733412084,0.021136557334120846
1007,0.11778989486756951,0.11578989486756965
1085,0.037360034569752815,0.036960034569752796
1126,0.05125471414498245,0.05005471414498255
1581,0.03303456692704238,0.032434566927042385
1599,0.034286194444317436,0.03368619444431741
1602,0.08993145847698257,0.0891314584769826
1626,0.028636273256159157,0.02803627325615912
1671,0.0199628056806033,0.019762805680603304
1677,0.0199628056806033,0.019762805680603304
1686,0.05109453473647608,0.050494534736476124
1731,0.05744974197693042,0.05664974197693044
1867,0.0199628056806033,0.019762805680603304
1875,0.06998650508883732,0.0687865050888374
1937,0.024374225107188976,0.023974225107188968
2056,0.0199628056806033,0.019762805680603304
2152,0.03724723445474803,0.03664723445474805
2350,0.024270325511640982,0.023870325511641005
2373,0.0652273976532657,0.06342739765326572
2382,0.047895013873602926,0.046895013873602884
2473,0.07789570971155862,0.07629570971155851
2477,0.04396078050212039,0.04336078050212044
2525,0.02781073935036297,0.02721073935036297
2535,0.03116018676715554,0.030560186767155516
2537,0.02898115361175847,0.028381153611758452
2741,0.022977193413676798,0.022577193413676824
2786,0.0370503535128693,0.036250353512869184
2816,0.027789641138065597,0.027189641138065615
3014,0.0199628056806033,0.019762805680603304
3132,0.0199628056806033,0.019762805680603304
3165,0.028081020915725802,0.0276810209157258
3389,0.0199628056806033,0.019762805680603304
3392,0.05813384164857837,0.05693384164857828
3406,0.05750018887447187,0.05690018887447182
3417,0.0199628056806033,0.019762805680603304
3431,0.030086936474232898,0.029486936474232863
3432,0.024735996779457623,0.02433599677945761
3433,0.0199628056806033,0.019762805680603304
3434,0.0199628056806033,0.019762805680603304
3524,0.055915349263004115,0.05391534926300408
3529,0.07124215777544875,0.07024215777544876
6425,0.0358569043292512,0.035456904329251214
1752,0.039698629374649214,0.03889862937464916
2296,0.09910672352536992,0.0971067235253699
3054,0.10318312446960587,0.10158312446960575
4749,0.032468367328555625,0.03206836732855562
5047,0.11981489017900891,0.11801489017900908
7319,0.04429582793375591,0.04309582793375582
8880,0.07275092082322716,0.07135092082322715
31221,0.07951541970000511,0.07751541970000508
36708,0.0969748136313506,0.09457481363135058
37380,0.05646854129103047,0.05446854129103048
41716,0.07849378465838867,0.0770937846583888
46335,0.07417831484625508,0.071978314846255
46850,0.039444234961460725,0.03884423496146082
54768,0.028287169122047352,0.028087169122047305
55020,0.028287169122047352,0.028087169122047305
55292,0.03499040644158102,0.03459040644158101
56156,0.06130956734583452,0.05990956734583456
61246,0.028287169122047352,0.028087169122047305
61348,0.04445876492045516,0.04385876492045516
1430,0.04588857645054638,0.04528857645054633
4219,0.05103460937285617,0.05043460937285628
60937,0.06441497345490615,0.06301497345490623
62344,0.04190169684904135,0.041501696849041314
62437,0.030468065486488907,0.030268065486488877
63540,0.05382287632721062,0.053022876327210575
64231,0.06178468438696793,0.060584684386968034
2469,0.06706659010266376,0.06566659010266376
3090,0.09001353312142925,0.08881353312142914
3095,0.11171592235203064,0.10991592235203074
4338,0.0185146168109362,0.018314616810936223
4605,0.051563602698761944,0.050763602698761914
5248,0.030524187495574447,0.02972418749557445
5382,0.02362486364884661,0.02302486364884668
6306,0.03412350247316168,0.03352350247316164
6639,0.09971745750517377,0.09831745750517386
6724,0.03986391580843419,0.038863915808434256
7013,0.05971132149012848,0.05831132149012856
7056,0.026675373065441807,0.026275373065441844
7072,0.031008367885192095,0.03040836788519212
7216,0.03460983998358511,0.03400983998358504
7311,0.029151757611280943,0.028551757611280988
8044,0.023281683402202234,0.02268168340220227
8364,0.03531734251739244,0.034517342517392455
9018,0.0228346033465154,0.022234603346515412
25773,0.0185146168109362,0.018314616810936223
25841,0.022574500876044217,0.021974500876044214
26375,0.03048896282470273,0.029888962824702717
27768,0.02027992581857571,0.019879925818575714
27776,0.0185146168109362,0.018314616810936223
27820,0.02027992581857571,0.019879925818575714
27882,0.04187068957147385,0.0410706895714738
27899,0.023113053224848006,0.022713053224848005
30818,0.0185146168109362,0.018314616810936223
30846,0.02027992581857571,0.019879925818575714
31437,0.02027992581857571,0.019879925818575714
31610,0.0185146168109362,0.018314616810936223
31692,0.0185146168109362,0.018314616810936223
31702,0.0185146168109362,0.018314616810936223
32022,0.0228346033465154,0.022234603346515412
32584,0.03454538319249292,0.033745383192492845
32632,0.0185146168109362,0.018314616810936223
32770,0.023785754439371122,0.023385754439371093
2205,0.052184022569078885,0.05138402256907891
5523,0.0421875919049543,0.0415875919049543
5710,0.028648069469479596,0.028248069469479543
6290,0.07219387948145305,0.07079387948145302
8363,0.045706032879246045,0.04530603287924607
26322,0.06109464656531786,0.06029464656531797
26732,0.023444759249132495,0.023244759249132472
59014,0.050901368617869966,0.05030136861787
62250,0.06621519024112806,0.06521519024112793
66744,0.03269030911288197,0.032290309112881964
81831,0.023444759249132495,0.023244759249132472
91483,0.023444759249132495,0.023244759249132472
91628,0.037792008097104826,0.03719200809710474
95307,0.0482597473576421,0.047459747357641954
95949,0.023444759249132495,0.023244759249132472
96448,0.03461397202677123,0.034013972026771214
97168,0.03269030911288197,0.032290309112881964
97860,0.040323859631597174,0.0395238596315972
101531,0.023444759249132495,0.023244759249132472
103137,0.030385750242937604,0.029985750242937575
2747,0.14459953469395131,0.14279953469395143
55854,0.05186227414616413,0.05166227414616414
3496,0.04098609950065003,0.04078609950064995
1130,0.06715628600322297,0.06615628600322296
2327,0.039501107948134405,0.03890110794813444
2633,0.052746214299614604,0.052146214299614586
3042,0.041951186979981986,0.041551186979981995
63,0.12219010997277245,0.1207901099727726
1236,0.04787679216888713,0.0472767921688871
1655,0.021731492453933167,0.021531492453933154
1887,0.02723674966292676,0.0268367496629268
2432,0.06756721593283417,0.06636721593283419
2514,0.05882430884663039,0.05822430884663036
2515,0.02474792458937919,0.024347924589379177
2984,0.021731492453933167,0.021531492453933154
3688,0.09112785215565666,0.08892785215565688
3843,0.02913513916787382,0.028335139167873828
4229,0.029170557467461927,0.02837055746746191
4233,0.0645397307759416,0.06333973077594159
4544,0.03664747726356071,0.035647477263560844
4782,0.028160858467894033,0.02776085846789402
5456,0.021731492453933167,0.021531492453933154
5584,0.021731492453933167,0.021531492453933154
6298,0.0326606004119353,0.03206060041193536
6523,0.02723674966292676,0.0268367496629268
6625,0.036230494036410675,0.035430494036410666
6695,0.03008640976158185,0.029286409761581804
6938,0.021731492453933167,0.021531492453933154
7103,0.021731492453933167,0.021531492453933154
7448,0.03690203585177247,0.03610203585177248
32666,0.021731492453933167,0.021531492453933154
37720,0.04145697056674548,0.04025697056674547
45028,0.05679425550226207,0.05559425550226199
51088,0.03228352653475423,0.031883526534754215
38304,0.08206245371100414,0.08126245371100416
85342,0.09038514454205471,0.08898514454205476
8626,0.043259132501974044,0.043059132501974
34330,0.043259132501974044,0.043059132501974
52715,0.043259132501974044,0.043059132501974
55241,0.06466814268276276,0.06406814268276287
55553,0.05964908656842458,0.05904908656842456
4789,0.0659553498852813,0.06535534988528137
5458,0.011702676117116579,0.011502676117116578
5478,0.07898342572095657,0.07738342572095644
5572,0.07435590000540092,0.07295590000540089
5573,0.036469598365371496,0.03506959836537151
6013,0.016623713440420164,0.016223713440420208
6040,0.02123129653985904,0.020431296539859055
6057,0.011702676117116579,0.011502676117116578
6186,0.011702676117116579,0.011502676117116578
6374,0.021287153348341095,0.020687153348341057
6615,0.05757102312945341,0.05577102312945347
6862,0.017585631283928142,0.017185631283928124
6951,0.06906078953353262,0.06806078953353245
6959,0.020737190698585907,0.02013719069858588
7150,0.04482876985709707,0.042828769857097056
7257,0.022430329734259267,0.021630329734259258
7258,0.025733089311049718,0.024933089311049688
7261,0.04062965625995169,0.040029656259951626
7262,0.011702676117116579,0.011502676117116578
7376,0.03308607881421207,0.03188607881421218
7440,0.016508610607098153,0.016108610607098166
8369,0.018273920619208142,0.017673920619208108
8530,0.016508610607098153,0.016108610607098166
8799,0.021292117900463772,0.020692117900463783
8830,0.01720486342885095,0.016804863428850944
8835,0.02505068136162589,0.024450681361625873
8836,0.020478007609360548,0.019878007609360572
8864,0.03737140439768116,0.036771404397681125
8912,0.01720486342885095,0.016804863428850944
8916,0.02528926510562407,0.024689265105624057
8918,0.011702676117116579,0.011502676117116578
8939,0.050669706875568994,0.050069706875568984
27434,0.021292117900463772,0.020692117900463783
27790,0.042517603271965715,0.04171760327196574
27816,0.011702676117116579,0.011502676117116578
27837,0.02981456047706889,0.029014560477068893
27839,0.03635768385396034,0.03535768385396043
30883,0.01720486342885095,0.016804863428850944
30894,0.0581065667129363,0.056506566712936294
31114,0.015415623956092873,0.015015623956092879
31223,0.011702676117116579,0.011502676117116578
31427,0.05488252602321411,0.05368252602321409
31431,0.016623713440420164,0.016223713440420208
31445,0.015254762966947005,0.014854762966947018
31867,0.011702676117116579,0.011502676117116578
32009,0.04144215114451894,0.04084215114451896
32011,0.030323624450176473,0.029123624450176508
32019,0.062157294718140695,0.06055729471814072
32589,0.011702676117116579,0.011502676117116578
33148,0.011702676117116579,0.011502676117116578
33158,0.042440567402988516,0.04144056740298854
33164,0.0752142616173553,0.07401426161735529
33639,0.024876942350742556,0.02427694235074256
33815,0.027104782330811563,0.026704782330811618
34129,0.011702676117116579,0.011502676117116578
34271,0.04639826696992632,0.04559826696992641
34532,0.025165630642110658,0.024365630642110656
36509,0.02430207486139115,0.02370207486139113
36533,0.016623713440420164,0.016223713440420208
37477,0.011702676117116579,0.011502676117116578
37853,0.015254762966947005,0.014854762966947018
38798,0.08024834513676767,0.0794483451367675
39231,0.02933715708858676,0.028537157088586732
39435,0.059655099046435726,0.05865509904643584
40851,0.05399717789244558,0.0531971778924455
40946,0.016508610607098153,0.016108610607098166
41769,0.011702676117116579,0.011502676117116578
42728,0.08262562517607198,0.08162562517607205
42732,0.03259119256284823,0.03199119256284824
43556,0.015254762966947005,0.014854762966947018
43871,0.04342481924168048,0.04182481924168049
43919,0.026979356742605234,0.026379356742605213
43932,0.01720486342885095,0.016804863428850944
44397,0.04899323324626953,0.04779323324626958
44731,0.02056342291405268,0.01996342291405267
45208,0.02908194470520314,0.02848194470520315
45442,0.05051551031453834,0.049715510314538296
45662,0.030385198070322337,0.029385198070322336
48161,0.015254762966947005,0.014854762966947018
48596,0.016623713440420164,0.016223713440420208
49220,0.021995290328168313,0.02119529032816833
49276,0.022224423303741758,0.021624423303741768
49284,0.03887548190457222,0.03827548190457215
49793,0.015254762966947005,0.014854762966947018
50005,0.01930907231571867,0.018709072315718688
50158,0.015254762966947005,0.014854762966947018
50445,0.026291687409065994,0.02589168740906599
50798,0.05475874741408993,0.053958747414089986
50923,0.015254762966947005,0.014854762966947018
51082,0.011702676117116579,0.011502676117116578
51412,0.11934855264921575,0.11654855264921567
51698,0.027437874760625258,0.027037874760625247
51933,0.011702676117116579,0.011502676117116578
51937,0.01720486342885095,0.016804863428850944
52283,0.018195403136532114,0.01759540313653214
52712,0.039025424288337614,0.03842542428833756
53127,0.05698453869369884,0.0561845386936988
54256,0.06072616822315965,0.05932616822315957
55995,0.05025816412164084,0.0486581641216408
57326,0.011702676117116579,0.011502676117116578
57526,0.011702676117116579,0.011502676117116578
58105,0.07739475307345535,0.0763947530734555
58627,0.011702676117116579,0.011502676117116578
58876,0.015254762966947005,0.014854762966947018
59985,0.011702676117116579,0.011502676117116578
61705,0.01720486342885095,0.016804863428850944
62081,0.06626689007744366,0.06466689007744367
62511,0.037374034400889475,0.036574034400889376
66509,0.03990000701360609,0.03890000701360611
67186,0.01720486342885095,0.016804863428850944
67197,0.08025336309408482,0.07845336309408488
70301,0.011702676117116579,0.011502676117116578
70334,0.011702676117116579,0.011502676117116578
71252,0.017375802131744555,0.01677580213174457
71254,0.04890095416696474,0.04750095416696475
71823,0.039530102266109764,0.03873010226610976
73515,0.011702676117116579,0.011502676117116578
78893,0.05635575902386806,0.05515575902386807
81512,0.011702676117116579,0.011502676117116578
